ts,day,dir,atr,er,fz,regime,session,ext,stop_pt,targ_pt,entry,exit,pts,net,reason,held_min,mfe
1783415280,2026-07-07,1,10.833333333333334,0.1861198738170347,2.815514001459541,NORMAL-CHOP,PRE-OPEN,14.75,10.833333333333334,21.666666666666668,29684.25,29673.0,-11.25,-24.0,STOP,0.7,9.5
1783417620,2026-07-07,-1,11.016666666666667,0.1830985915492957,-2.473689660193865,NORMAL-CHOP,PRE-OPEN,-16.25,11.016666666666667,22.033333333333335,29628.75,29640.25,-11.5,-24.5,STOP,3.1,2.25
1783418340,2026-07-07,1,9.5,0.1483870967741935,1.6863891651157246,DEAD-CHOP,PRE-OPEN,11.5,9.5,19.0,29663.0,29682.0,19.0,36.5,TARGET,3.4,26.5
1783419240,2026-07-07,-1,11.483333333333333,0.2204724409448819,-2.616386779145015,BUILDING,PRE-OPEN,-14.0,11.483333333333333,22.966666666666665,29648.25,29660.0,-11.75,-25.0,STOP,2.4,4.5
1783423920,2026-07-07,-1,10.316666666666666,0.2680115273775216,-3.5838296828193936,BUILDING,PRE-OPEN,-23.25,10.316666666666666,20.633333333333333,29604.75,29615.5,-10.75,-23.0,STOP,11.7,13.5
1783424940,2026-07-07,1,11.816666666666666,0.4760147601476014,2.0358111268948647,BUILDING,PRE-OPEN,32.25,11.816666666666666,23.633333333333333,29633.75,29621.5,-12.25,-26.0,STOP,1.9,82.5
1783425600,2026-07-07,1,11.516666666666667,0.2707182320441988,2.8579911474715067,BUILDING,PRE-OPEN,24.5,11.516666666666667,23.033333333333335,29648.75,29671.78,23.03,44.57,TARGET,4.6,67.5
1783426020,2026-07-07,1,14.0,0.6421052631578947,3.218985152477718,CLEAN-TREND,PRE-OPEN,76.25,14.0,28.0,29691.75,29677.5,-14.25,-30.0,STOP,9.6,24.5
1783430700,2026-07-07,-1,14.3,0.42997542997543,-5.177793207139026,CLEAN-TREND,PRE-OPEN,-43.75,14.3,28.6,29591.75,29606.5,-14.75,-31.0,STOP,3.2,165.75
1783431180,2026-07-07,-1,30.73333333333333,0.2682926829268293,-5.531053239121063,BUILDING,US,-55.0,30.73333333333333,61.46666666666666,29562.25,29500.78,61.47,121.43,TARGET,4.6,142.0
1783433460,2026-07-07,-1,40.16666666666666,0.2142064372918979,-2.928760576466176,BUILDING,US,-48.25,40.16666666666666,80.33333333333331,29391.0,29310.67,80.33,159.17,TARGET,3.4,164.0
1783434900,2026-07-07,-1,31.683333333333334,0.413516609392898,-2.7979343613089216,CLEAN-TREND,US,-90.25,31.683333333333334,63.36666666666667,29248.25,29280.25,-32.0,-65.5,STOP,1.0,38.5
1783435260,2026-07-07,-1,31.9,0.1506550218340611,-2.2334681342669733,VIOLENT-WHIPSAW,US,-34.5,31.9,63.8,29228.25,29260.5,-32.25,-66.0,STOP,3.5,18.5
1783439100,2026-07-07,1,24.383333333333333,0.3174061433447099,2.2839085710309885,BUILDING,US,46.5,24.383333333333333,48.766666666666666,29351.75,29400.52,48.77,96.03,TARGET,14.8,118.5
1783441320,2026-07-07,1,21.05,0.5619047619047619,2.068770547657156,CLEAN-TREND,US,103.25,21.05,42.1,29530.0,29508.5,-21.5,-44.5,STOP,1.7,28.5
1783450140,2026-07-07,-1,18.73333333333333,0.4474226804123711,-7.309614635430606,CLEAN-TREND,US,-54.25,18.73333333333333,37.46666666666666,29451.5,29414.03,37.47,73.43,TARGET,1.4,181.0
1783450800,2026-07-07,-1,23.15,0.6774193548387096,-2.0479102913319687,CLEAN-TREND,US,-94.5,23.15,46.3,29372.0,29395.5,-23.5,-48.5,STOP,4.7,101.5
