ts,day,dir,atr,er,fz,regime,session,ext,stop_pt,targ_pt,entry,exit,pts,net,reason,held_min,mfe
1783690920,2026-07-10,1,39.3,0.1502008032128514,4.4657828493646985,VIOLENT-WHIPSAW,US,46.75,39.3,78.6,29863.75,29942.35,78.6,155.7,TARGET,6.3,104.75
1783691520,2026-07-10,1,37.55,0.1916264090177133,3.517629308766681,VIOLENT-WHIPSAW,US,59.5,37.55,75.1,29962.0,29924.0,-38.0,-77.5,STOP,2.1,4.75
1783692900,2026-07-10,-1,26.216666666666665,0.0184921763869132,-3.294121207295899,VIOLENT-WHIPSAW,US,3.25,26.216666666666665,52.43333333333333,29920.5,29947.0,-26.5,-54.5,STOP,1.8,243.0
1783693140,2026-07-10,-1,27.98333333333333,0.194300518134715,-3.3818643110128543,VIOLENT-WHIPSAW,US,-37.5,27.98333333333333,55.96666666666666,29903.75,29847.78,55.97,110.43,TARGET,1.9,226.25
1783949400,2026-07-13,-1,18.58333333333333,0.0127659574468085,-6.257504846673093,VIOLENT-WHIPSAW,US,-1.5,18.58333333333333,37.16666666666666,29717.0,29736.0,-19.0,-39.5,STOP,1.5,199.25
1783949580,2026-07-13,-1,25.58333333333333,0.2252836304700162,-4.265141375570387,BUILDING,US,-34.75,25.58333333333333,51.16666666666666,29672.75,29621.58,51.17,100.83,TARGET,3.3,155.0
1783950000,2026-07-13,-1,41.11666666666667,0.4283387622149837,-9.737591176618736,CLEAN-TREND,US,-131.5,41.11666666666667,82.23333333333333,29580.25,29621.75,-41.5,-84.5,STOP,18.0,62.5
1783952160,2026-07-13,-1,39.43333333333333,0.2188317349607672,-6.777834518005308,BUILDING,US,-62.75,39.43333333333333,78.86666666666666,29558.75,29598.75,-40.0,-81.5,STOP,2.6,65.5
1783952640,2026-07-13,1,47.88333333333333,0.1815616180620884,4.41943421951066,VIOLENT-WHIPSAW,US,48.25,47.88333333333333,95.76666666666667,29667.0,29618.75,-48.25,-98.0,STOP,20.4,57.0
1784035800,2026-07-14,-1,20.15,0.0151515151515151,-4.2377848113655725,VIOLENT-WHIPSAW,US,2.5,20.15,40.3,29768.75,29789.5,-20.75,-43.0,STOP,0.0,83.75
1784036220,2026-07-14,1,34.8,0.1102439024390243,4.682098405103041,VIOLENT-WHIPSAW,US,-28.25,34.8,69.6,29761.5,29726.25,-35.25,-72.0,STOP,4.6,45.5
1784036580,2026-07-14,-1,44.86666666666667,0.293015332197615,-2.672884292190153,BUILDING,US,-86.0,44.86666666666667,89.73333333333333,29719.5,29764.75,-45.25,-92.0,STOP,1.1,82.25
1784036820,2026-07-14,-1,44.7,0.0607225211375864,-2.6945825962129017,VIOLENT-WHIPSAW,US,19.75,44.7,89.4,29752.25,29797.25,-45.0,-91.5,STOP,6.4,185.0
1784037900,2026-07-14,-1,38.4,0.2603406326034063,-3.236174113905139,BUILDING,US,-80.25,38.4,76.8,29671.5,29594.7,76.8,152.1,TARGET,10.2,104.25
1784039160,2026-07-14,1,41.06666666666667,0.1241721854304635,2.9724446316578947,VIOLENT-WHIPSAW,US,37.5,41.06666666666667,82.13333333333334,29701.25,29659.75,-41.5,-84.5,STOP,1.2,108.75
1784122320,2026-07-15,-1,17.266666666666666,0.2417582417582417,-4.803980935130117,BUILDING,US,-22.0,17.266666666666666,34.53333333333333,29931.0,29948.75,-17.75,-37.0,STOP,1.7,176.0
1784122500,2026-07-15,-1,22.816666666666663,0.1634980988593156,-10.389432867770108,VIOLENT-WHIPSAW,US,-21.5,22.816666666666663,45.633333333333326,29918.0,29941.25,-23.25,-48.0,STOP,1.1,163.0
1784122680,2026-07-15,-1,29.366666666666667,0.3639947437582129,-3.0923762930581318,BUILDING,US,-69.25,29.366666666666667,58.733333333333334,29873.75,29815.02,58.73,115.97,TARGET,7.1,118.75
1784123520,2026-07-15,1,33.43333333333333,0.3782929399367755,4.4474465145173285,BUILDING,US,-89.75,33.43333333333333,66.86666666666666,29790.75,29857.62,66.87,132.23,TARGET,9.2,101.5
1784124360,2026-07-15,1,32.06666666666667,0.5035460992907801,3.724900166793942,CLEAN-TREND,US,124.25,32.06666666666667,64.13333333333334,29887.25,29854.75,-32.5,-66.5,STOP,2.9,5.0
1784124840,2026-07-15,-1,28.58333333333333,0.0824858757062146,-2.641728092100496,VIOLENT-WHIPSAW,US,-18.25,28.58333333333333,57.16666666666666,29806.5,29749.33,57.17,112.83,TARGET,6.4,269.75
1784125380,2026-07-15,-1,32.75,0.6800766283524904,-2.933069361862815,CLEAN-TREND,US,-177.5,32.75,65.5,29701.5,29734.5,-33.0,-67.5,STOP,6.6,164.75
1784208600,2026-07-16,1,18.48333333333333,0.4500941619585687,3.361712034897824,CLEAN-TREND,US,59.75,18.48333333333333,36.96666666666666,29507.75,29489.0,-18.75,-39.0,STOP,0.1,21.75
1784208840,2026-07-16,-1,28.75,0.1118279569892473,-2.6638973473670817,VIOLENT-WHIPSAW,US,-26.0,28.75,57.5,29431.75,29460.75,-29.0,-59.5,STOP,2.1,174.0
1784209680,2026-07-16,-1,43.41666666666666,0.6815286624203821,-3.193167636170901,CLEAN-TREND,US,-187.25,43.41666666666666,86.83333333333331,29284.0,29327.75,-43.75,-89.0,STOP,3.1,26.25
1784210100,2026-07-16,-1,42.766666666666666,0.4176706827309236,-2.7188211555014625,CLEAN-TREND,US,-104.0,42.766666666666666,85.53333333333333,29294.25,29337.5,-43.25,-88.0,STOP,1.0,5.0
1784210700,2026-07-16,1,44.11666666666667,0.458008658008658,3.142861636083101,CLEAN-TREND,US,132.25,44.11666666666667,88.23333333333333,29426.25,29479.0,52.75,104.0,TIME,30.0,75.0
1784294700,2026-07-17,1,13.866666666666667,0.0988505747126436,8.375915428244559,NORMAL-CHOP,PRE-OPEN,10.75,13.866666666666667,27.733333333333334,28640.5,28626.25,-14.25,-30.0,STOP,1.7,45.0
1784295000,2026-07-17,1,23.9,0.1083123425692695,9.966149861418309,VIOLENT-WHIPSAW,US,21.5,23.9,47.8,28645.5,28621.25,-24.25,-50.0,STOP,2.1,94.0
1784295600,2026-07-17,1,43.56666666666667,0.4510344827586207,4.449382440336964,CLEAN-TREND,US,-163.5,43.56666666666667,87.13333333333334,28475.75,28431.75,-44.0,-89.5,STOP,2.0,387.25
1784296320,2026-07-17,1,43.583333333333336,0.1510791366906475,2.9016466615505423,VIOLENT-WHIPSAW,US,42.0,43.583333333333336,87.16666666666667,28551.75,28638.92,87.17,172.83,TARGET,3.9,333.75
1784296800,2026-07-17,1,44.16666666666666,0.9180457052797478,3.796598199075098,CLEAN-TREND,US,291.25,44.16666666666666,88.33333333333331,28737.0,28825.33,88.33,175.17,TARGET,9.2,150.5
1784297520,2026-07-17,-1,41.93333333333333,0.41625,-3.069519391242216,CLEAN-TREND,US,166.5,41.93333333333333,83.86666666666666,28813.0,28855.25,-42.25,-86.0,STOP,4.0,52.75
1784899500,2026-07-24,1,12.416666666666666,0.0967741935483871,2.630322154940898,NORMAL-CHOP,PRE-OPEN,9.0,12.416666666666666,24.833333333333332,28595.5,28582.75,-12.75,-27.0,STOP,1.2,26.75
1784899800,2026-07-24,1,17.883333333333333,0.4735042735042735,7.752014894676038,CLEAN-TREND,US,-69.25,17.883333333333333,35.766666666666666,28530.0,28511.75,-18.25,-38.0,STOP,0.2,92.25
1784899980,2026-07-24,-1,23.25,0.2926447574334898,-2.778832177320392,BUILDING,US,-46.75,23.25,46.5,28558.0,28581.5,-23.5,-48.5,STOP,0.3,252.75
1784900340,2026-07-24,-1,36.93333333333333,0.2684210526315789,-3.30805396109714,BUILDING,US,-76.5,36.93333333333333,73.86666666666666,28527.5,28453.63,73.87,146.23,TARGET,6.1,222.25
1784900820,2026-07-24,1,36.96666666666667,0.3680078508341511,3.723962131759508,BUILDING,US,-93.75,36.96666666666667,73.93333333333334,28465.75,28428.5,-37.25,-76.0,STOP,2.5,44.5
1784902020,2026-07-24,1,38.13333333333333,0.0770791075050709,2.501618978675312,VIOLENT-WHIPSAW,US,19.0,38.13333333333333,76.26666666666667,28390.25,28351.75,-38.5,-78.5,STOP,9.1,61.5
